Date,Price
2001-09-09,9605.51
2001-09-02,9605.85
2001-08-26,9949.75
2001-08-19,10423.17
2001-08-12,10240.78
2001-08-05,10416.25
2001-07-29,10512.78
2001-07-22,10416.67
2001-07-15,10576.65
2001-07-08,10539.06
2001-07-01,10252.68
2001-06-24,10502.4
2001-06-17,10604.59
2001-06-10,10623.64
2001-06-03,10977.0
2001-05-27,10990.41
2001-05-20,11005.37
2001-05-13,11301.74
2001-05-06,10821.31
2001-04-29,10951.24
2001-04-22,10810.05
2001-04-15,10579.85
2001-04-08,10126.94
2001-04-01,9791.09
2001-03-25,9878.78
2001-03-18,9504.78
2001-03-11,9823.41
2001-03-04,10644.62
2001-02-25,10466.31
2001-02-18,10441.9
2001-02-11,10799.82
2001-02-04,10781.45
2001-01-28,10864.1
2001-01-21,10659.98
2001-01-14,10587.59
2001-01-07,10525.38
2000-12-31,10662.01
2000-12-24,10786.85
2000-12-17,10635.56
2000-12-10,10434.96
2000-12-03,10712.91
2000-11-26,10373.54
2000-11-19,10470.23
2000-11-12,10629.87
2000-11-05,10602.95
2000-10-29,10817.95
2000-10-22,10590.62
2000-10-15,10226.59
2000-10-08,10192.18
2000-10-01,10596.54
2000-09-24,10650.92
2000-09-17,10847.37
2000-09-10,10927.0
2000-09-03,11220.65
2000-08-27,11238.78
2000-08-20,11192.63
2000-08-13,11046.48
2000-08-06,11027.8
2000-07-30,10767.75
2000-07-23,10511.17
2000-07-16,10733.56
2000-07-09,10812.75
2000-07-02,10635.99
2000-06-25,10447.9
2000-06-18,10404.76
2000-06-11,10449.31
2000-06-04,10614.07
2000-05-28,10794.76
2000-05-21,10299.24
2000-05-14,10626.86
2000-05-07,10609.37
2000-04-30,10577.86
2000-04-23,10733.92
2000-04-16,10844.06
2000-04-09,10305.78
2000-04-02,11111.49
2000-03-26,10921.93
2000-03-19,11112.73
2000-03-12,10595.24
2000-03-05,9928.83
2000-02-27,10367.2
2000-02-20,9862.12
2000-02-13,10219.53
2000-02-06,10425.22
2000-01-30,10963.81
2000-01-23,10738.88
2000-01-16,11251.72
2000-01-09,11722.98
2000-01-02,11522.56
1999-12-26,11497.12
1999-12-19,11405.76
1999-12-12,11257.43
1999-12-05,11224.71
1999-11-28,11286.18
1999-11-21,10988.91
1999-11-14,11003.9
